"País","Departamento","Ciudad o Municipio","Localidad","Departamento con código","Municipio con código","Comment","Comment User","Comment Date","Timestamp","Last Updated","Created By","Updated By","Entry Status","IP","ID","Key"
"Colombia","Nariño","Pasto","Corregimiento 4 Cabrera","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1110","9hfpq"
"Colombia","Magdalena","Tenerife","No Aplica","MAGDALENA - 21","TENERIFE - 85","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1111","w47c7"
"Colombia","Magdalena","Zapayan","No Aplica","MAGDALENA - 21","ZAPAYAN - 90","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1112","wss2v"
"Colombia","Magdalena","Zona Bananera (Sevilla)","No Aplica","MAGDALENA - 21","ZONA BANANERA (SEVILLA) - 95","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1113","wquws"
"Colombia","Nariño","Pasto","Comuna 1","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1114","35649a"
"Colombia","Nariño","Pasto","Comuna 2","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1115","s53ho"
"Colombia","Nariño","Pasto","Comuna 3","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1116","k8t9a"
"Colombia","Nariño","Pasto","Comuna 4","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1117","dwavu"
"Colombia","Nariño","Pasto","Comuna 5","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1118","sfpki"
"Colombia","Nariño","Pasto","Comuna 6","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1119","jq8c3"
"Colombia","Nariño","Pasto","Comuna 7","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1120","uxygj"
"Colombia","Nariño","Pasto","Comuna 8","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1121","vqcoa"
"Colombia","Nariño","Pasto","Comuna 9","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1122","md954"
"Colombia","Nariño","Pasto","Comuna 10","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1123","dh8s1"
"Colombia","Nariño","Pasto","Comuna 11","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1124","458ka"
"Colombia","Nariño","Pasto","Comuna 12","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1125","j1gs9"
"Colombia","Nariño","Pasto","Corregimiento 5 Obonuco","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1126","qrxjc"
"Colombia","Nariño","Pasto","Corregimiento 6 Santa Barbara","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1127","znlt4"
"Colombia","Nariño","Pasto","Corregimiento 17 El Socorro","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1128","q4ew5"
"Colombia","Nariño","Pasto","Corregimiento 7 La Laguna","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1129","zco6q"
"Colombia","Nariño","Pasto","Corregimiento 16 Jamondino","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1130","appqd"
"Colombia","Nariño","Pasto","Corregimiento 8 Buesaquillo","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1131","um0un"
"Colombia","Nariño","Pasto","Corregimiento 9 Morasurco","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:22","danielb","","0","190.143.71.17","1132","2v991"
"Colombia","Nariño","Pasto","Corregimiento 10 El Encano","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1133","y83vp"
"Colombia","Nariño","Pasto","Corregimiento 11 Gualmatan","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1134","9p62j"
"Colombia","Nariño","Pasto","Corregimiento 12 La Caldera","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1135","jf03j"
"Colombia","Nariño","Pasto","Corregimiento 13 Mocondino","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1136","vpnt7"
"Colombia","Nariño","Pasto","Corregimiento 14 Jongovito","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1137","ul3er"
"Colombia","Nariño","Pasto","Corregimiento 15 San Fernando","NARIÑO - 23","PASTO - 1","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1138","74flv"
"Colombia","Nariño","Alban (San Jose)","No Aplica","NARIÑO - 23","ALBAN (SAN JOSE) - 4","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1139","boxpj"
"Colombia","Nariño","Aldana","No Aplica","NARIÑO - 23","ALDANA - 7","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1140","ayg8e"
"Colombia","Nariño","Ancuya","No Aplica","NARIÑO - 23","ANCUYA - 10","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1141","wd9gr"
"Colombia","Nariño","Arboleda (Berruecos)","No Aplica","NARIÑO - 23","ARBOLEDA (BERRUECOS) - 13","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1142","pac2u"
"Colombia","Nariño","Barbacoas","No Aplica","NARIÑO - 23","BARBACOAS - 16","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1143","oi1g7"
"Colombia","Nariño","Belen","No Aplica","NARIÑO - 23","BELEN - 17","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1144","maob2"
"Colombia","Nariño","Buesaco","No Aplica","NARIÑO - 23","BUESACO - 19","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1145","qzz6h"
"Colombia","Nariño","Colon (Genova)","No Aplica","NARIÑO - 23","COLON (GENOVA) - 22","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1146","dmc07"
"Colombia","Nariño","Consaca","No Aplica","NARIÑO - 23","CONSACA - 25","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1147","7vb81"
"Colombia","Nariño","Contadero","No Aplica","NARIÑO - 23","CONTADERO - 28","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1148","1h1zv"
"Colombia","Nariño","Cordoba","No Aplica","NARIÑO - 23","CORDOBA - 31","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1149","yamx"
"Colombia","Nariño","Cuaspud (Carlosama)","No Aplica","NARIÑO - 23","CUASPUD (CARLOSAMA) - 34","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1150","wkp9z"
"Colombia","Nariño","Cumbal","No Aplica","NARIÑO - 23","CUMBAL - 37","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1151","4o84"
"Colombia","Nariño","Chachagui","No Aplica","NARIÑO - 23","CHACHAGUI - 38","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1152","mpq08"
"Colombia","Nariño","Cumbitara","No Aplica","NARIÑO - 23","CUMBITARA - 39","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1153","v482z"
"Colombia","Nariño","El Rosario","No Aplica","NARIÑO - 23","EL ROSARIO - 40","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1154","wnvt0"
"Colombia","Nariño","El Charco","No Aplica","NARIÑO - 23","EL CHARCO - 41","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1155","7q5zs"
"Colombia","Nariño","El Tablon","No Aplica","NARIÑO - 23","EL TABLON - 43","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1156","ct9d"
"Colombia","Nariño","El Peñol","No Aplica","NARIÑO - 23","EL PEÑOL - 44","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1157","vxhnp"
"Colombia","Nariño","El Tambo","No Aplica","NARIÑO - 23","EL TAMBO - 46","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1158","6c3ns"
"Colombia","Nariño","Francisco Pizarro (Salahonda)","No Aplica","NARIÑO - 23","FRANCISCO PIZARRO (SALAHONDA) - 47","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1159","i8q8y"
"Colombia","Nariño","Funes","No Aplica","NARIÑO - 23","FUNES - 49","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1160","n0yw1"
"Colombia","Nariño","Guachucal","No Aplica","NARIÑO - 23","GUACHUCAL - 52","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1161","y7h72"
"Colombia","Nariño","Guaitarilla","No Aplica","NARIÑO - 23","GUAITARILLA - 55","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1162","xrg4o"
"Colombia","Nariño","Gualmatan","Otros","NARIÑO - 23","GUALMATAN - 58","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1163","2e5x1"
"Colombia","Nariño","Gualmatan","Corregimiento De Cuatis","NARIÑO - 23","GUALMATAN - 58","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1164","m1nl1"
"Colombia","Nariño","Iles","No Aplica","NARIÑO - 23","ILES - 61","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1165","6g786"
"Colombia","Nariño","Imues","No Aplica","NARIÑO - 23","IMUES - 64","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1166","389hk"
"Colombia","Nariño","Ipiales","Otros","NARIÑO - 23","IPIALES - 67","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1167","devg6"
"Colombia","Nariño","Ipiales","Corregimiento La Victoria","NARIÑO - 23","IPIALES - 67","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1168","wv4nf"
"Colombia","Nariño","La Cruz","No Aplica","NARIÑO - 23","LA CRUZ - 73","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1169","s5uz"
"Colombia","Nariño","La Florida","No Aplica","NARIÑO - 23","LA FLORIDA - 76","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1170","8xusu"
"Colombia","Nariño","La Llanada","No Aplica","NARIÑO - 23","LA LLANADA - 77","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1171","9x58g"
"Colombia","Nariño","La Tola","No Aplica","NARIÑO - 23","LA TOLA - 78","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1172","xg117"
"Colombia","Nariño","La Union","Otros","NARIÑO - 23","LA UNION - 79","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1173","sj68n"
"Colombia","Nariño","Leiva","No Aplica","NARIÑO - 23","LEIVA - 80","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1174","c79ys"
"Colombia","Nariño","Linares","No Aplica","NARIÑO - 23","LINARES - 82","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1175","9ue4m"
"Colombia","Nariño","Los Andes (Sotomayor)","No Aplica","NARIÑO - 23","LOS ANDES (SOTOMAYOR) - 85","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1176","a94wb"
"Colombia","Nariño","Magui (Payan)","No Aplica","NARIÑO - 23","MAGUI (PAYAN) - 88","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1177","9j5ta"
"Colombia","Nariño","Mallama (Piedrancha)","No Aplica","NARIÑO - 23","MALLAMA (PIEDRANCHA) - 91","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1178","6beev"
"Colombia","Nariño","Mosquera","No Aplica","NARIÑO - 23","MOSQUERA - 94","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1179","whcq"
"Colombia","Nariño","Olaya Herrera","No Aplica","NARIÑO - 23","OLAYA HERRERA - 95","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1180","2w40s"
"Colombia","Nariño","Nariño","No Aplica","NARIÑO - 23","NARIÑO - 96","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1181","la9s"
"Colombia","Nariño","Ospina","No Aplica","NARIÑO - 23","OSPINA - 97","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1182","clo2o"
"Colombia","Nariño","Policarpa","No Aplica","NARIÑO - 23","POLICARPA - 98","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1183","s9ytx"
"Colombia","Nariño","Potosi","No Aplica","NARIÑO - 23","POTOSI - 100","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1184","kj2yh"
"Colombia","Nariño","Providencia","No Aplica","NARIÑO - 23","PROVIDENCIA - 101","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1185","vrbqz"
"Colombia","Nariño","Puerres","No Aplica","NARIÑO - 23","PUERRES - 103","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1186","p2xss"
"Colombia","Nariño","Pupiales","No Aplica","NARIÑO - 23","PUPIALES - 106","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1187","jguvh"
"Colombia","Nariño","Ricaurte","No Aplica","NARIÑO - 23","RICAURTE - 109","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1188","r0lef"
"Colombia","Nariño","Roberto Payan (San Jose)","No Aplica","NARIÑO - 23","ROBERTO PAYAN (SAN JOSE) - 112","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1189","9078u"
"Colombia","Nariño","Samaniego","No Aplica","NARIÑO - 23","SAMANIEGO - 115","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1190","7h6xq"
"Colombia","Nariño","Sandona","No Aplica","NARIÑO - 23","SANDONA - 118","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1191","psc33"
"Colombia","Nariño","San Bernardo","No Aplica","NARIÑO - 23","SAN BERNARDO - 120","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1192","g0mzl"
"Colombia","Nariño","San Lorenzo","No Aplica","NARIÑO - 23","SAN LORENZO - 121","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1193","dbi1"
"Colombia","Nariño","San Pedro De Cartago","No Aplica","NARIÑO - 23","SAN PEDRO DE CARTAGO - 123","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1194","eyf5v"
"Colombia","Nariño","San Pablo","No Aplica","NARIÑO - 23","SAN PABLO - 124","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1195","gtkf8"
"Colombia","Nariño","Santa Barbara (Iscuande)","No Aplica","NARIÑO - 23","SANTA BARBARA (ISCUANDE) - 125","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1196","yovmh"
"Colombia","Nariño","Santacruz (Guachaves)","No Aplica","NARIÑO - 23","SANTACRUZ (GUACHAVES) - 127","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1197","s8qqj"
"Colombia","Nariño","Sapuyes","No Aplica","NARIÑO - 23","SAPUYES - 130","","","","2021-12-22 16:17:31","2022-04-02 16:01:23","danielb","","0","190.143.71.17","1198","v7vrk"
"Colombia","Nariño","Taminango","No Aplica","NARIÑO - 23","TAMINANGO - 133","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1199","5pgox"
"Colombia","Nariño","Tangua","No Aplica","NARIÑO - 23","TANGUA - 136","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1200","pidny"
"Colombia","Nariño","Tumaco","Comuna1","NARIÑO - 23","TUMACO - 139","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1201","552hv"
"Colombia","Nariño","Tumaco","Comuna 2","NARIÑO - 23","TUMACO - 139","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1202","usbhz"
"Colombia","Nariño","Tumaco","Comuna4","NARIÑO - 23","TUMACO - 139","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1203","sr35g"
"Colombia","Nariño","Tumaco","Comuna 3","NARIÑO - 23","TUMACO - 139","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1204","40juh"
"Colombia","Nariño","Tumaco","Comuna 5","NARIÑO - 23","TUMACO - 139","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1205","h86qq"
"Colombia","Nariño","Tumaco","Otros","NARIÑO - 23","TUMACO - 139","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1206","kno19"
"Colombia","Nariño","Tuquerres","Comuna 1","NARIÑO - 23","TUQUERRES - 142","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1207","24id3"
"Colombia","Nariño","Tuquerres","Comuna 2","NARIÑO - 23","TUQUERRES - 142","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1208","beh6q"
"Colombia","Nariño","Tuquerres","Comuna 3","NARIÑO - 23","TUQUERRES - 142","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1209","cj4t0"
"Colombia","Nariño","Tuquerres","Otros","NARIÑO - 23","TUQUERRES - 142","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1210","4usb1"
"Colombia","Nariño","Yacuanquer","No Aplica","NARIÑO - 23","YACUANQUER - 145","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1211","h5kyh"
"Colombia","Risaralda","Pereira","Comuna 1 Villa Santana","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1212","doyga"
"Colombia","Risaralda","Pereira","Comuna 2 Oriente","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1213","2787f"
"Colombia","Risaralda","Pereira","Comuna 3 Villavicencio","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1214","j4751"
"Colombia","Risaralda","Pereira","Comuna 4 Rio Otun","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1215","4gas1"
"Colombia","Risaralda","Pereira","Comuna 5 Universidad","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1216","3ye5f"
"Colombia","Risaralda","Pereira","Comuna6 Centro","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1217","s43lh"
"Colombia","Risaralda","Pereira","Comuna 7 San Nicolas","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1218","6jrrm"
"Colombia","Risaralda","Pereira","Comuna 8 El Jardin","RISARALDA - 24","PEREIRA - 1","","","","2021-12-22 16:17:32","2022-04-02 16:01:24","danielb","","0","190.143.71.17","1219","ontgm"
